userName,score,at,content
Nor Wiyono,5,2024-01-20 13:22:54,"sip sangat membantu, mudah dan cepat sekali prosesnya. Butuh waktu GK sampai 3 menit cair. Gimana caranya naikkan limit yg besar ya, limitku 5jt aja. Klo bisa ditambah limitnya. Terima kasih kredivo. Tingkatkan kualitas lgi"
sofyan ali,5,2024-01-20 12:14:56,"Puas banget,ga ribet cocok banget buat keperluan mendadak Terimakasih Tim kredivo ahirnya bisa di buka lagi aplikasi nya hampir 1 bulan hp rusak mantap kredivo pelayanan nya juga sangat ramah terimakasih kredivo"
A Ridwan,4,2024-01-20 11:52:04,Untuk sementara 4 bintang dulu. Karena ketika mau transaksi alasan kemanan terus Padahal akun aman dan untuk pembayaran selalu tepat waktu
Kj Phone,5,2024-01-20 09:26:57,Proses cepat sekali bagus banget aplikasi yg sangat membantu..kredivo aplikasi sangat bagus sampai saat ini saya merasa puas dan limit pun cepat naik mantap pokok nya mag
Vaad 14624,5,2024-01-20 03:11:16,Aplikasi cukup bagus dan cepat..tapi kredit pemula hanya bisa tenor 3 bulan.dan 30 hr..cukup agak berat..pengen nya .pengguna awal bisa 6 atau 12 bulan kredit...biar angsuran agak ringan
SINTV,3,2024-01-19 18:03:02,"Saya pembayaran lancar tepat waktu, limit gk bisa dipakai, dan ditambah hanya bisa dipakai jangka 30hari,, ketika melakukan pemesanan kembali gagal alesan keamanan akun di semua aplikasi kerjasama dengan kredivo gagal, jika ini berlanjut saya akan turunkan bintangnya lagi, tapi klo sebaliknya saya rubah ke bintang 5"
ROHANI,3,2024-01-19 16:38:46,Kenapa ya sudah 2 minggu aplikasi setiap kali di buka selalu keluar sendiri ada tulisan (API HOOK) aplikasi di tutup karena kondisi yang mengancam keamanan.. sangat2 mengganggu..padahal selama ini lancar2 aja..sdh tlp cs kredivo dan update aplikasi jg tetap masih sm saja..
ahmad Asdi,1,2024-01-19 12:59:51,"Kredivo oke. Hanya pengelolaan sistem nya aneh. Masa iya yg bayar tiap bulannya lancar tidak nunggak malah di blokir Permanen. Jawaban yg tidak masuk akal. Saya sudah klarifikasi tapi tetap jawabannya tidak memuaskan. Giliran akun kredivo nya ada yang mambajak, sampai ada tagihan sampai 17jt tidak di blokir, harus tetap di bayar. Aneh ni kredivo. Jadi dimana fungsi team keamanan kredivo. Sudah jelas ini akun saya, yg mempergunakan juga saya. Bayar tagihan lancar. Ya sudah blokir Permanen saja.."
Ansori Busu,1,2024-01-19 12:28:15,"Terlalu susah di daftar untuk orang biasa,gax berguna ini aplikasi,terlalu kecewa sama ni aplikasi,seharus nya lebih mudah di guna kan walau pun limit nya kecil jadi gax terlalu kecewa."
Ade Kusworo,1,2024-01-19 11:17:18,"Sangat amat kecewa , saya pengguna lama sejak 2015 perhari ini flexi saya ditutup , sebelumnya kredit score saya juga berturut turut turun , padahal ga pernah ada keterlambatan dimanapun , ketika tagihan lunas saya tidak mau lagi pakai kredivo , anda kehilangan customer loyal anda , thx"
Teguh Basuki,5,2024-01-19 08:30:35,"simple dan cepat,solusi aman untuk pinjaman dan transaksi, serta cepat dalam realisasi sebagai solusi kebutuhan kita,apalagi ada cicilan yang agak lama cukup ringan lagi,tks kredivo,the best"
Zaenal Arifin,5,2024-01-19 08:06:26,"Masih belum bisa transaksi pembelian kembali,,sudah dihub dengan email maupun cs...tapi belum ada penanganan selanjutnya mohon dibantu agar bisa transaksi pembelian kembali,, karena saya pengguna lama kenapa tidak bisa.digunakan."
Marsanto,5,2024-01-19 06:26:58,"Ketika kita bayar, gak otomatis masuk. Ntah kenapa kok termasuk jelek sistemnya kredivo. Padahal yang xtrim kayak sp-pinjam dan adakami aja, langsung ada notif. Perlu perbaikan soal payback sistem nya. Update : Sekarang sudah lebih baik."
Muhammad Riza Fahlive,1,2024-01-19 06:22:27,"Kasih limit tapi ditolak terus transaksi aneh? Alasan seluruh transaksi bersifat pengajuan Ya sebelum dapat limit ngapaian pengajuan juga kalau ujung2 nya ga bisa di pakai limit nya, kecewa sama kredivo Ku kasih bintang 1 kalian, sampai kalian perbaiki sistem kalian baru ku kasih bintang 5"
erni suherni,5,2024-01-19 06:20:10,"dari dulu pakai kredivo sangat membantu dan sllu bayar TPT waktu paylater nya,,tapi karena kesalahan saya yg hapus akun kredivo dan saya lupa jika masih ada paylater yg blm di bayar padahal nominal nya sangat lah sedikit tapi itu sangat mempengaruhi kreditivas saya , sehingga ketika saya download lagi saya susah lagi dapat kepercayaan dari kredivo ,dan tidak dapat bertransaksi pinjam jika saya sedang kepepet. selebihnya terimakasih karena dulu sudah bnyk membantu saya"
rudi setiawan,2,2024-01-19 05:39:50,Kenapa pembelian saya dengan kredivo tidak di setujui? Skrg ribet dan susah menggunakan ktedivo. Tidak seperti dulu yang mudah dan cepat penggunaannya. Transaksi pembelian selalu tidak bisa. Jadi ribet dehhh..
Bungsu Djatmiko,5,2024-01-19 02:55:38,"Lebih sering pakai cicilan bunga 0%, tagihan fleksibel, cicilan yg kebetulan berdekatan jatuh temponya, di sebelah semua dikaretin jadi 1 jatuhnya banyak, kalau kredivo bisa dibayar satuan, terutama tagihan yang pertama tiba waktunya. Satu lagi, beda dengan sebelah, seminggu mau jatuh tempo ditelp bolak balik padahal kita sudah lama juga di sana, kredivo lewat notif email cukup ndak agresif."
Rahmat dede,5,2024-01-19 01:58:57,"Sangat berguna..bermanfaat sekali..gak percuma download apk ini..segalanya begitu mudah.. Pokonya lancar jaya..mudah""an selamanya...bagi semua teman""sodara"" yang membutuhkan dana atoupun cicilan dg cepat dll..saya rekomendasikan apk ini.. Terimakasih kredivo .. Pokonya..mantap..👍👍👍 Terimakasih..kredivo semuanya menjadi serba mudah..apapun yang kita mau.. Tiada kata kata..kredivo 👍👍👍 bintang 5..pantas mendapatkan nya.. bener""flexible..sangat mudah di gunakan.. #sefleksibelitu pakenya tenor"
Asep Indra Gunawan,5,2024-01-18 23:06:44,"Sangat membantu dari pada aplikasi yang lain apalagi aplikaaibmerah yang lambang nya A, saya gak ada tunggakan sama sekali gak bisa mengajukan, pokok nya buat kredivo tetap selalu membantu masyarakat yang membutuhkan.. TERIMAKASIH KREDIVO🙏"
"isiRep_; 〝 KMSGJQ 〞al,cptAcc",5,2024-01-18 19:49:43,"lagi ada aplikasi kredivo mah pastinya saya akan sangat senang, berkali-kali nyoba aplikasi lain nggak pernah ada yang cocok dan ternyata emang cuma cocoknya sama aplikasi kredivo, aplikasi pinjaman online seperti ini jangan dianggurin deh. saya pun akan merekomendasikan aplikasi kredivo ini & salin reffp (rizzjgke) ini kepada teman-teman saya"
Chandra Yusuf,5,2024-01-18 15:41:25,Mohon info admin... Kenapa setelah di update tidak bisa buka. Aplikasi kredivo lagi... Muncul notice warning kode(50011) pengguna aplikasi di emulator telah di blokir... Saya login di hp poco 3 NFC mohon info..
Arif Jabrik,5,2024-01-18 14:21:33,"Saya udh 3 tahun konsumen kredivo pembayaran blm pernah telat, malah selalu di awal sblm wktunya. Cuman saya sangat kecewa diakala pembayaran Barru telat 1 minggu. Sudah di Datangin DC... Ke kantor tempat kerja pula. Saya sangat kecewa, bikin malu. Timbang telat seminngu. Kenapa gak dtng ke alamat ktp Rumah saya. Kalo udh lunas saya kapok minjem kredivo baru tau ternyata begitu... Nagih ke tempat kerja."
Reza Muhammad,4,2024-01-18 12:50:46,"The best kecuali penagihan nya 😅. Note. Kemarin ada kendala pribadi yang mengharuskan untuk pembayaran saya terlambat, tapi tetap kasar2 aja bagian penagihan nya meskipun sudah dijelaskan dan di janjikan untuk waktu pembayarannya. 🤣😂"
Suprayitno Desi,5,2024-01-18 07:59:24,"Cepat dalam pembayarannya, kalau telat diingatkan, dan saran biar lebih nyaman kalau ada salah pembayaran ke akun lain dan dibuktikan bukti transfer sebaiknya pihak kredivo bisa memindahkan pembayaran yang sesuai dengan akun yang sebenarnya dan harus cepat pemindahannya sehingga konsumen yang salah bayar terbantu."
Andi Maswijaya,5,2024-01-18 05:41:25,"Jujur dari semua aplikasi penyedian cicilan dan pinjaman cuma kredivo yg paling bagus, mantap dan mudah, bisa bayar double kapan pun karna invoicex langsung keluar, beda sama aplikasi yang lain. Thanks KREDIVO😍"
Alfiy Fadhilillah,1,2024-01-18 04:10:31,"Aku udah bayar tepat waktu dan tidak pernah terlambat,. Lantasa mengapa score kreditnya dari B bisa turun ke C? Terus kredivo menyuruh saya sering-sering transaksi pakai kredivo, tapi saat mau isi pulsa atau lain nya aja tidak bisa. Dia bilang, ""untuk sementara waktu kamu belum bisa melakukan transaksi. Kan tolol"
ardi crunch,1,2024-01-18 03:42:48,Sdh jelas2 akun kena retas masa dsuruh bayar tagihan perbulan 881 rb slama 12 bln harus nya tim kredivo sdh bisa mendetek dari perangkat mana itu transaksi nya dan dimana custumer biasa belanja ini permainan org kredivo sendiri kalau menurut saya si kalau memang saya yg pake limit nya pasti saya bayar kalu bukan saya ga akan bayar saya sampai kapanpun
ainur aisyah,1,2024-01-18 02:16:28,"Malah aneh2 pembayaran ga pernah telat malah sering banget sudah d bayarkan sebelum tanggal jatuh tempo, tapi malah akun nya di blokir secara permanent, asli si kecewa.., setidak nya di infokan kesalahan nya itu di mana? 1"
Rose Lina,3,2024-01-18 01:45:22,Aplikasinya dikit2 minta update...pembayaran juga dari bank lain terbatas bangat. Udah gt bukannya limit bertambah malah makin berkurang. Sebenarnya ngebantu dan muranh hanya saja limitnya bikin bingung
lice ice,5,2024-01-17 11:47:04,"Saya udah bayar keterlambatan kemarin, cuman tetep akun saya blm bisa di pake lagi. Katanya sistem pengajuan, 2 bulan bikin pengajuan ga di acc terus. Jadi bingung. Telpon cs juga sama aja ga ada jawaban pasti. Jadi ga bisa dipake padahal lagi butuh2nya"
ricko febrian,3,2024-01-17 09:32:21,"Tlng dong diperhatikan, saya pengguna setia kredivo dan tidak pernah nunggak..Kenapa limit saya menjadi 0 setelah upgrade akun ke premium dan juga stelah pembayaran pay later biasa nya kita bisa ajukan lagi pengambilan pulsa..tapi sekarang biarpun sudah bayar limit tetap 0 dan juga tidak bisa pengajuan lagi..."
Edy Supriyadi,5,2024-01-17 08:54:45,Terpercaya dan fast respon. Limit saya sdh di Premium. Kalau ga salah diatas 20 juta. Tapi kenapa saya mau ngambil cicilan hp kok malah ga bisa instalment. Padahal dulu2 ga susah. Malah sisa limit kredit di 21 juta. Tolong pihak kredivo diberi kemudahan lagi. Thank you dan sukses terus
Stain S,1,2024-01-17 06:57:06,"Wkwkwk gokil cicilan udah beres semua, pas mau pake lagi langsung ga bisa dengan alasan ""Demi keamanan akun"" padahal transaksi nya di tokopedia. Nelp csnya pasti sama terus jawabannya ""di coba secara berkala"" mau sampe kapan emang ? Wkwkwk"
BaLqiS AlYa,5,2024-01-17 02:30:50,Harus bintang 5 memang karena sangat mudah dalam pengisian datanya dan sangat mudah juga untuk mendapatkan limitnya..sat set cair.. Thanks kredivo..
Christine Yunara,4,2024-01-17 02:12:58,"pignnya kasih bintang 5,tapi krn msh sering ada kendala dri aplikasinya jadi kasih bintang 4 dulu. transaksi sering tidak bisa dilakukan dengan alasan keamanan akunt. terus nominalnya dibagi-bagi, jadi bingung. semoga kedepannya kredivo semakin baik. dan semoga limit bisa segera naik dan bisa segera melakukan pinjaman. karena saat ini belum bisa melakukan pinjaman ."
Wasruri Wasruri,5,2024-01-17 01:24:57,"Mantap,,,,, baru pertama login di aplikasi ini, langsung di setujui, dapat paylater, cicilan, dan pinjaman di kredifazz nya.... Sangat membantu. Menurut saya. Sukses selalu buat kredivo, dan bintang lima pastinya. Semoga terus maju dengan fitur² terbaik nya. Dan tambah jossss..... Ucapan terimakasih banyak buat aplikasi kredivo, yang telah membantu finansial saya. Dan bagi teman teman yang Mau login ke aplikasi kredivo, ikuti langkah²nya Dan isi dengan benar data yang di minta. Pasti berhasil."
Rama Dani,5,2024-01-16 12:41:34,"Proses dari pengajuan dan pencairan untuk pinjaman tunai sangat cepat sekali. Kalo misalkan sedikit lamaa jangan buru"" di uninstall yaaa namanya juga batas waktu pencairan nya minimal/maksimal 1 hari kerja. Jadi mohon sabar. Mudah dan cepat banget✨"
Muchamad Afid,2,2024-01-16 02:47:13,"Setelah update terakhir2, jadi suka forceclose sendiri. Hapus cache dan berhenti paksa masih tetap saja, uninstall dan install ulang masih tetap saja. Tolong diperbaiki untuk update yg bikin kembali ke performa awal yg aplikasinya normal tanpa kendala."
Harlan Silitonga,5,2024-01-15 15:56:01,"Limit diberikan di akun tidak bisa dijadikan acuan, sdh bbrp tahun saya gunakan akun ini, tdk pernah telat sekalipun bahkan bbrp kali bayar lebih awal walaupun itu merugikan saya karena bunga hingga jatuh tempo sdh diperhitungkan. Tipu2 aja ..."
Sari A,1,2024-01-15 13:51:01,NGGAK USAH DOWNLOAD UNINSTAL AJA. APLIKASI GA PENTING. Jangan download kredivo.Selalu bayar tepat waktu. Tapi limit selalu di kurangi dan tidak bisa di gunakan sama sekali. Kalau ada limit eh nggak bisa di gunakan dengan alasan keamanan. Padahal diri sendiri yang pakai. Dan pakai pin. JADI KU SARANKAN MENDING PADA GA USAH DOWNLOAD . PERCUMA.
SATPAM HATIMU,1,2024-01-15 12:50:47,Udah bisa transaksi sih.. tempo juga masih 1 bulan lagi.limit juga masih ada.esoknya mau transaksi lagi gak bisa alasan keamanan akun. Katanya suruh update.. udah update versi terbaru masih sama saja.GAK JELAS.dari dulu selalu begini.
Rully Himawan,5,2024-01-15 04:57:17,"Kredivo sangat terbantu buat ekonomi saya... Tp sayang nya udah lebih kurang 2 tahun saya pakai kredivo, tp limit saya juga pernah naik... Padahal saya bayar nya tepat waktu .... Dan untuk pembayaran nya kalo juga kalo bisa pakai aplikasi GOPAY atau OVO juga... Biar lebih mudah pembayaran nya ... Trus untuk naik limit, sudah 3 kali saya melakukan upgrade tp upgrade nya di tolak trus, padahal saya membayar gak pernah telat dari JT nya"
Krisharfanto Dhanuardi,5,2024-01-14 16:25:54,Pemakaian sudah bertahun tahun limit masih 3bulan saja dan Selama pemakaian kredivo selalu aman tanpa ada kendala Semoga limitnya bisa naik terus karena pembayaran saya selalu lancar. Semoga bisa naik lagi limitnya.. bismillahirrahmanirrahim
wahyu purnama,1,2024-01-14 02:04:48,"Kecewa bgt sama kredivo, kena penipuan atas nama kredivo tp gak ada penyelesaiannya sama sekali, dan tetep harus bayar. Oke lah, aku bayar. Giliran udah di bayar, saldo rekening sudah kepotong tp tagihan belum terbayar, lagi2 yang salah customer. Cust service gak gercep. Suruh nunggu 5 hari kerja. Payah bgt kredivo. Sudah cukup sampai disini saja, padahal saya sudah lama menggunakan kredivo."
Amar Khadafi,5,2024-01-13 07:01:14,"Terima kasih, walaupun awalnya sangat kecewa, tp akhirnya sangat membantu, padahal telat tidak sampai seminggu saja sdh turun skor nya, mau aplikasi mau manusia, yang di liat segi jelek nya, dr segi bagus nya gak mau di liat, sekali berbuat jelek, itu akan selalu di ingat, perbuatan baik tidak ada respons baiknya.tks"
Dwi Safitri,1,2024-01-13 00:00:28,"Baru pertama x pakai. Sudah lakukan pembayaran tepat waktu, bahkan ada yg blm JT. Tapi gabisa lakukan transaksi lagi karna alasan akun berkendala yg gabisa dikasi tau dari sananya katanya padahal udh gaada tagihan apa-apa. Buat apa saya bayar tepat waktu tapi malah gaada peningkatannya. AUTO UNINSTALL!!"
Dina Dani,5,2024-01-10 17:39:20,"Payah! Salah ketik limit saat belanja, di kasir gagal tp di aplikasi ini berhasil! Barang tdk bisa sy bw pulang krn gagal bayar, tp KREDIVO sukses dan berhasil! Jdi sy tetap harus mencicil di KREDIVO selama 12 bulan utk barang yg gagal dan tdk bisa sy bawa pulang! Semoga pimpinan KREDIVO dan smua staff yg terkait akan menerima balasannya krn sdh menipu customer! 👎"
Harianto 89,5,2024-01-10 00:25:48,Sangat mudah prosesnya. Bunganya sangat rendah. Rekomended pokoknya Mantapppp. Sangat bisa diandalkan disaat dibutuhkan. Sangat puas dengan kenaikan limit yg diberikan dan pelayanan yang memuaskan. Terimakasih Kredivo Mantaap
Sam Samsi,2,2024-01-09 22:34:55,"Dari sekian platform. Disini bunga paling rendah, hanya saja saat pemeriksaan sangat ketat tidak pasti langsung lolos. Worth it pinjam di aplikasi ini karna tidak memberatkan."
A.N .R,4,2024-01-09 15:57:12,Sekedar masukan saja.. saya pengguna setia kredivo.. tidak pernah telat bayar.. tidak pernah nunggak. Masukan saya seharus nya bisa pilih pembayaran sesuai plihan kita.. agar mempermudah mengendalikan keuangan kita juga.. supaya menghindari galbay..
Valan Ibrahim,1,2024-01-09 13:43:08,"Hari ini saya sangat amat kecewa , sangat di sayang kan untuk perusahan kredivo, Masa mau beli token aja gak bisa ni apk ngawurr , tolong pihak perusahaan kredivo kalo gak mau ngasih mending gak usah bikin apk cicilan begini gak membantu di kala saya sedang di posisi tanggal tua, padahal limit saya sangat banyak dan mencukupi, saat ini saya kasih bintang 1 dulu terimakasih"
Kristanto Eko,2,2024-01-09 06:00:33,Transaksi di tolak...itu yg sering terjadi akhir2 ini padahal bayar tidak pernah telat bahkan selalu dapat point' pembayaran di awal ..tetapi tidak bisa transaksi ..apa yg terjadi dgn kredivo? Padahal dlu sangat membantu untuk usaha saya..itu dulu ya
Tedi Hermawan,5,2024-01-08 16:35:44,"Sekarang sudah lunas gak bisa di pake lagi☺, Apa masih di beri kesempatan, atau tidak ya kak? Kalau masih di beri kesempatan gpp limit kecil juga, soal nya sayang punya kredivo tapi gk bisa ke pake. Semoga aja jadi pertimbangan kredivo. Soal nya sangat mempermudah transaksi, Semoga dengan Lunasnya semua tagihan saya, menjadi pertimbangan kredivo Terima kasih"
Aphing,5,2024-01-08 11:15:24,"Limit cukup gak bisa transaksi,keterangan limit kurang dari jumlah transaksi. Padahal limit nya cukup,pembayaran gak pernah lewat jatuh tempo. Sungguh aneh"
Asiung 7,2,2024-01-08 02:33:29,Aplikasi sering eror setiap di-update pasti ga mau di buka atau suka close sendiri. Ga benar apk nya di download ulang 2000000000kali juga bisa di buka dengan benar. Jaringan bagus kalau kita perlu tidak bisa di buka
Suwi Arya,3,2024-01-08 01:11:24,"Ada update terbaru baru saja dan setelah di update kok malah keluar sendiri app kredivo nya. Ada apa sekarang dengan kredivo. Tolong di berbalik app kredivo nya min, jangan maksa menagih pinjaman atau bon setiap bulan karena appnya keluar sediri setelah di update/tidak bisa tidak bisa dibuka."
